date,bairro,lat,lon,altitude,vulnerabilidade,densidade_pop,chuva_mm,mare_m,ocorrencias,tipo_bairro
2025-10-09 00:00:00+00:00,Boa Viagem,-8.122763,-34.897203,5,0.45,9800,3.25,0.692,0,litoraneo
2025-10-10 00:00:00+00:00,Boa Viagem,-8.123661,-34.897739,5,0.45,9800,1.86,0.613,0,litoraneo
2025-10-11 00:00:00+00:00,Boa Viagem,-8.122586,-34.896938,5,0.45,9800,9.28,0.5,0,litoraneo
2025-10-12 00:00:00+00:00,Boa Viagem,-8.122439,-34.89764,5,0.45,9800,19.22,0.5,0,litoraneo
2025-10-13 00:00:00+00:00,Boa Viagem,-8.122501,-34.897373,5,0.45,9800,4.32,0.567,0,litoraneo
2025-10-14 00:00:00+00:00,Boa Viagem,-8.122829,-34.89791,5,0.45,9800,4.43,0.535,1,litoraneo
2025-10-15 00:00:00+00:00,Boa Viagem,-8.122479,-34.897935,5,0.45,9800,7.7,0.5,1,litoraneo
2025-10-16 00:00:00+00:00,Boa Viagem,-8.12364,-34.89805,5,0.45,9800,7.86,0.5,0,litoraneo
2025-10-17 00:00:00+00:00,Boa Viagem,-8.123125,-34.897963,5,0.45,9800,8.22,0.632,0,litoraneo
2025-10-18 00:00:00+00:00,Boa Viagem,-8.1233,-34.898228,5,0.45,9800,23.27,0.567,1,litoraneo
2025-10-19 00:00:00+00:00,Boa Viagem,-8.123508,-34.898121,5,0.45,9800,2.18,0.569,1,litoraneo
2025-10-20 00:00:00+00:00,Boa Viagem,-8.122037,-34.896849,5,0.45,9800,4.57,0.616,1,litoraneo
2025-10-21 00:00:00+00:00,Boa Viagem,-8.123091,-34.8976,5,0.45,9800,35.11,0.688,1,litoraneo
2025-10-22 00:00:00+00:00,Boa Viagem,-8.123606,-34.897357,5,0.45,9800,1.91,0.807,2,litoraneo
2025-10-23 00:00:00+00:00,Boa Viagem,-8.122966,-34.898805,5,0.45,9800,3.23,0.942,0,litoraneo
2025-10-24 00:00:00+00:00,Boa Viagem,-8.123082,-34.898432,5,0.45,9800,5.74,0.968,1,litoraneo
2025-10-25 00:00:00+00:00,Boa Viagem,-8.122172,-34.897457,5,0.45,9800,2.72,0.971,1,litoraneo
2025-10-26 00:00:00+00:00,Boa Viagem,-8.122969,-34.897799,5,0.45,9800,9.25,1.086,0,litoraneo
2025-10-27 00:00:00+00:00,Boa Viagem,-8.123145,-34.897566,5,0.45,9800,20.42,1.065,0,litoraneo
2025-10-28 00:00:00+00:00,Boa Viagem,-8.122959,-34.8975,5,0.45,9800,15.98,1.223,3,litoraneo
2025-10-29 00:00:00+00:00,Boa Viagem,-8.122034,-34.897631,5,0.45,9800,3.0,1.156,0,litoraneo
2025-10-30 00:00:00+00:00,Boa Viagem,-8.122895,-34.897375,5,0.45,9800,1.88,1.194,2,litoraneo
2025-10-31 00:00:00+00:00,Boa Viagem,-8.123522,-34.897578,5,0.45,9800,0.52,1.328,1,litoraneo
2025-11-01 00:00:00+00:00,Boa Viagem,-8.123508,-34.897311,5,0.45,9800,9.03,1.035,1,litoraneo
2025-11-02 00:00:00+00:00,Boa Viagem,-8.122821,-34.89672,5,0.45,9800,5.37,0.963,1,litoraneo
2025-11-03 00:00:00+00:00,Boa Viagem,-8.12308,-34.89803,5,0.45,9800,7.15,0.998,1,litoraneo
2025-11-04 00:00:00+00:00,Boa Viagem,-8.123127,-34.898055,5,0.45,9800,13.53,0.946,1,litoraneo
2025-11-05 00:00:00+00:00,Boa Viagem,-8.122757,-34.898658,5,0.45,9800,7.09,0.944,1,litoraneo
2025-11-06 00:00:00+00:00,Boa Viagem,-8.123199,-34.897689,5,0.45,9800,9.98,0.818,1,litoraneo
2025-11-07 00:00:00+00:00,Boa Viagem,-8.122641,-34.897252,5,0.45,9800,9.33,0.776,1,litoraneo
2025-11-08 00:00:00+00:00,Boa Viagem,-8.122366,-34.896836,5,0.45,9800,20.98,0.639,0,litoraneo
2025-11-09 00:00:00+00:00,Boa Viagem,-8.122161,-34.897515,5,0.45,9800,4.47,0.7,0,litoraneo
2025-11-10 00:00:00+00:00,Boa Viagem,-8.122857,-34.897828,5,0.45,9800,7.21,0.775,1,litoraneo
2025-11-11 00:00:00+00:00,Boa Viagem,-8.123059,-34.89663,5,0.45,9800,4.9,0.734,2,litoraneo
2025-11-12 00:00:00+00:00,Boa Viagem,-8.124369,-34.897868,5,0.45,9800,11.38,0.593,0,litoraneo
2025-11-13 00:00:00+00:00,Boa Viagem,-8.121837,-34.898352,5,0.45,9800,2.34,0.61,0,litoraneo
2025-11-14 00:00:00+00:00,Boa Viagem,-8.122842,-34.896673,5,0.45,9800,12.59,0.708,0,litoraneo
2025-11-15 00:00:00+00:00,Boa Viagem,-8.12293,-34.897615,5,0.45,9800,5.68,0.623,0,litoraneo
2025-11-16 00:00:00+00:00,Boa Viagem,-8.123447,-34.897758,5,0.45,9800,7.62,0.702,0,litoraneo
2025-11-17 00:00:00+00:00,Boa Viagem,-8.12276,-34.897944,5,0.45,9800,2.5,0.626,1,litoraneo
2025-11-18 00:00:00+00:00,Boa Viagem,-8.123241,-34.897755,5,0.45,9800,7.66,0.697,1,litoraneo
2025-11-19 00:00:00+00:00,Boa Viagem,-8.121895,-34.8976,5,0.45,9800,14.67,0.914,0,litoraneo
2025-11-20 00:00:00+00:00,Boa Viagem,-8.122841,-34.897232,5,0.45,9800,4.03,0.953,0,litoraneo
2025-11-21 00:00:00+00:00,Boa Viagem,-8.123529,-34.897682,5,0.45,9800,8.7,1.083,1,litoraneo
2025-11-22 00:00:00+00:00,Boa Viagem,-8.12247,-34.897874,5,0.45,9800,0.77,1.023,0,litoraneo
2025-11-23 00:00:00+00:00,Boa Viagem,-8.122223,-34.897219,5,0.45,9800,6.83,1.094,0,litoraneo
2025-11-24 00:00:00+00:00,Boa Viagem,-8.123884,-34.898255,5,0.45,9800,27.0,1.178,1,litoraneo
2025-11-25 00:00:00+00:00,Boa Viagem,-8.123025,-34.897269,5,0.45,9800,8.69,1.208,1,litoraneo
2025-11-26 00:00:00+00:00,Boa Viagem,-8.122886,-34.898269,5,0.45,9800,0.85,1.13,1,litoraneo
2025-11-27 00:00:00+00:00,Boa Viagem,-8.12223,-34.89839,5,0.45,9800,7.98,1.208,0,litoraneo
2025-11-28 00:00:00+00:00,Boa Viagem,-8.122901,-34.897713,5,0.45,9800,9.07,1.282,0,litoraneo
2025-11-29 00:00:00+00:00,Boa Viagem,-8.122659,-34.896884,5,0.45,9800,9.39,1.301,0,litoraneo
2025-11-30 00:00:00+00:00,Boa Viagem,-8.123115,-34.898167,5,0.45,9800,1.48,1.255,1,litoraneo
2025-12-01 00:00:00+00:00,Boa Viagem,-8.12324,-34.897544,5,0.45,9800,1.64,1.2,2,litoraneo
2025-12-02 00:00:00+00:00,Boa Viagem,-8.123354,-34.897698,5,0.45,9800,3.71,1.262,1,litoraneo
2025-12-03 00:00:00+00:00,Boa Viagem,-8.121927,-34.897439,5,0.45,9800,9.96,1.174,2,litoraneo
2025-12-04 00:00:00+00:00,Boa Viagem,-8.122362,-34.897646,5,0.45,9800,3.48,1.089,0,litoraneo
2025-12-05 00:00:00+00:00,Boa Viagem,-8.122796,-34.89734,5,0.45,9800,14.64,1.006,1,litoraneo
2025-12-06 00:00:00+00:00,Boa Viagem,-8.122459,-34.897473,5,0.45,9800,7.19,0.983,1,litoraneo
2024-12-07 00:00:00+00:00,Afogados,-8.053046,-34.918401,4,0.78,16700,2.69,0.947,0,ribeirinho
2024-12-08 00:00:00+00:00,Afogados,-8.053748,-34.918916,4,0.78,16700,10.57,1.002,2,ribeirinho
2024-12-09 00:00:00+00:00,Afogados,-8.052794,-34.91968,4,0.78,16700,3.45,0.763,0,ribeirinho
2024-12-10 00:00:00+00:00,Afogados,-8.05295,-34.918972,4,0.78,16700,2.51,0.809,0,ribeirinho
2024-12-11 00:00:00+00:00,Afogados,-8.052016,-34.919455,4,0.78,16700,9.87,0.844,1,ribeirinho
2024-12-12 00:00:00+00:00,Afogados,-8.053228,-34.918776,4,0.78,16700,14.11,0.723,1,ribeirinho
2024-12-13 00:00:00+00:00,Afogados,-8.054658,-34.918874,4,0.78,16700,7.92,0.742,1,ribeirinho
2024-12-14 00:00:00+00:00,Afogados,-8.053476,-34.918132,4,0.78,16700,15.92,0.743,1,ribeirinho
2024-12-15 00:00:00+00:00,Afogados,-8.053453,-34.919575,4,0.78,16700,5.36,1.031,4,ribeirinho
2024-12-16 00:00:00+00:00,Afogados,-8.053648,-34.919845,4,0.78,16700,6.77,0.892,2,ribeirinho
2024-12-17 00:00:00+00:00,Afogados,-8.053359,-34.918041,4,0.78,16700,14.72,0.942,2,ribeirinho
2024-12-18 00:00:00+00:00,Afogados,-8.052582,-34.918526,4,0.78,16700,5.74,1.046,0,ribeirinho
2024-12-19 00:00:00+00:00,Afogados,-8.053366,-34.919094,4,0.78,16700,7.59,1.17,0,ribeirinho
2024-12-20 00:00:00+00:00,Afogados,-8.053532,-34.918332,4,0.78,16700,2.38,1.223,1,ribeirinho
2024-12-21 00:00:00+00:00,Afogados,-8.053024,-34.919412,4,0.78,16700,5.16,1.371,1,ribeirinho
2024-12-22 00:00:00+00:00,Afogados,-8.052947,-34.917978,4,0.78,16700,3.9,1.17,2,ribeirinho
2024-12-23 00:00:00+00:00,Afogados,-8.052684,-34.918501,4,0.78,16700,11.58,1.406,2,ribeirinho
2024-12-24 00:00:00+00:00,Afogados,-8.052376,-34.918558,4,0.78,16700,1.69,1.572,2,ribeirinho
2024-12-25 00:00:00+00:00,Afogados,-8.054105,-34.919562,4,0.78,16700,8.25,1.466,2,ribeirinho
2024-12-26 00:00:00+00:00,Afogados,-8.053314,-34.918496,4,0.78,16700,21.04,1.601,0,ribeirinho
2024-12-27 00:00:00+00:00,Afogados,-8.052738,-34.91903,4,0.78,16700,11.62,1.512,3,ribeirinho
2024-12-28 00:00:00+00:00,Afogados,-8.053288,-34.918742,4,0.78,16700,5.07,1.564,2,ribeirinho
2024-12-29 00:00:00+00:00,Afogados,-8.053795,-34.918959,4,0.78,16700,10.16,1.548,4,ribeirinho
2024-12-30 00:00:00+00:00,Afogados,-8.052661,-34.918724,4,0.78,16700,10.38,1.324,0,ribeirinho
2024-12-31 00:00:00+00:00,Afogados,-8.053683,-34.9197,4,0.78,16700,10.06,1.402,0,ribeirinho
2025-01-01 00:00:00+00:00,Afogados,-8.053782,-34.919364,4,0.78,16700,11.57,1.272,0,ribeirinho
2025-01-02 00:00:00+00:00,Afogados,-8.051773,-34.918305,4,0.78,16700,11.78,1.356,2,ribeirinho
2025-01-03 00:00:00+00:00,Afogados,-8.052637,-34.918816,4,0.78,16700,3.24,1.457,4,ribeirinho
2025-01-04 00:00:00+00:00,Afogados,-8.052787,-34.918985,4,0.78,16700,10.8,1.45,7,ribeirinho
2025-01-05 00:00:00+00:00,Afogados,-8.053173,-34.918397,4,0.78,16700,16.37,1.308,1,ribeirinho
2025-01-06 00:00:00+00:00,Afogados,-8.053132,-34.918854,4,0.78,16700,2.56,1.549,1,ribeirinho
2025-01-07 00:00:00+00:00,Afogados,-8.053202,-34.91981,4,0.78,16700,4.21,1.506,2,ribeirinho
2025-01-08 00:00:00+00:00,Afogados,-8.053418,-34.918529,4,0.78,16700,4.67,1.685,0,ribeirinho
2025-01-09 00:00:00+00:00,Afogados,-8.053218,-34.919556,4,0.78,16700,5.29,1.556,5,ribeirinho
2025-01-10 00:00:00+00:00,Afogados,-8.053978,-34.918673,4,0.78,16700,7.69,1.455,1,ribeirinho
2025-01-11 00:00:00+00:00,Afogados,-8.052596,-34.918888,4,0.78,16700,3.06,1.44,1,ribeirinho
2025-01-12 00:00:00+00:00,Afogados,-8.053799,-34.918211,4,0.78,16700,3.12,1.575,0,ribeirinho
2025-01-13 00:00:00+00:00,Afogados,-8.053871,-34.918938,4,0.78,16700,9.18,1.446,1,ribeirinho
2025-01-14 00:00:00+00:00,Afogados,-8.052601,-34.918795,4,0.78,16700,4.54,1.309,1,ribeirinho
2025-01-15 00:00:00+00:00,Afogados,-8.052891,-34.919392,4,0.78,16700,5.95,1.373,2,ribeirinho
2025-01-16 00:00:00+00:00,Afogados,-8.052284,-34.919267,4,0.78,16700,10.07,1.172,0,ribeirinho
2025-01-17 00:00:00+00:00,Afogados,-8.053444,-34.917684,4,0.78,16700,10.87,1.126,1,ribeirinho
2025-01-18 00:00:00+00:00,Afogados,-8.052576,-34.919319,4,0.78,16700,4.05,1.272,0,ribeirinho
2025-01-19 00:00:00+00:00,Afogados,-8.053564,-34.918256,4,0.78,16700,4.02,1.14,3,ribeirinho
2025-01-20 00:00:00+00:00,Afogados,-8.053599,-34.919768,4,0.78,16700,3.9,1.155,0,ribeirinho
2025-01-21 00:00:00+00:00,Afogados,-8.053228,-34.919153,4,0.78,16700,15.19,0.994,1,ribeirinho
2025-01-22 00:00:00+00:00,Afogados,-8.05284,-34.918479,4,0.78,16700,15.69,1.001,1,ribeirinho
2025-01-23 00:00:00+00:00,Afogados,-8.052905,-34.919267,4,0.78,16700,12.8,1.074,1,ribeirinho
2025-01-24 00:00:00+00:00,Afogados,-8.053258,-34.919339,4,0.78,16700,4.57,1.085,1,ribeirinho
2025-01-25 00:00:00+00:00,Afogados,-8.053147,-34.918318,4,0.78,16700,6.91,0.986,2,ribeirinho
2025-01-26 00:00:00+00:00,Afogados,-8.054277,-34.918891,4,0.78,16700,4.8,1.226,3,ribeirinho
2025-01-27 00:00:00+00:00,Afogados,-8.052895,-34.918293,4,0.78,16700,15.25,1.269,1,ribeirinho
2025-01-28 00:00:00+00:00,Afogados,-8.053019,-34.918083,4,0.78,16700,5.95,1.324,0,ribeirinho
2025-01-29 00:00:00+00:00,Afogados,-8.052168,-34.919971,4,0.78,16700,4.03,1.345,2,ribeirinho
2025-01-30 00:00:00+00:00,Afogados,-8.052677,-34.919186,4,0.78,16700,3.67,1.413,2,ribeirinho
2025-01-31 00:00:00+00:00,Afogados,-8.053024,-34.919886,4,0.78,16700,15.64,1.371,1,ribeirinho
2025-02-01 00:00:00+00:00,Afogados,-8.05333,-34.918609,4,0.78,16700,16.38,1.595,2,ribeirinho
2025-02-02 00:00:00+00:00,Afogados,-8.051868,-34.918954,4,0.78,16700,7.86,1.605,0,ribeirinho
2025-02-03 00:00:00+00:00,Afogados,-8.053495,-34.918554,4,0.78,16700,12.88,1.587,0,ribeirinho
2025-02-04 00:00:00+00:00,Afogados,-8.053278,-34.918167,4,0.78,16700,5.31,1.798,2,ribeirinho
2025-02-05 00:00:00+00:00,Afogados,-8.0533,-34.918818,4,0.78,16700,6.92,1.712,1,ribeirinho
2025-02-06 00:00:00+00:00,Afogados,-8.053321,-34.918478,4,0.78,16700,3.6,1.794,3,ribeirinho
2025-02-07 00:00:00+00:00,Afogados,-8.05218,-34.918451,4,0.78,16700,1.04,1.966,1,ribeirinho
2025-02-08 00:00:00+00:00,Afogados,-8.051947,-34.9196,4,0.78,16700,4.63,1.619,4,ribeirinho
2025-02-09 00:00:00+00:00,Afogados,-8.052908,-34.918501,4,0.78,16700,11.68,1.823,1,ribeirinho
2025-02-10 00:00:00+00:00,Afogados,-8.052462,-34.917663,4,0.78,16700,14.29,1.776,4,ribeirinho
2025-02-11 00:00:00+00:00,Afogados,-8.052081,-34.918826,4,0.78,16700,8.13,1.519,4,ribeirinho
2025-02-12 00:00:00+00:00,Afogados,-8.053117,-34.918447,4,0.78,16700,9.67,1.565,1,ribeirinho
2025-02-13 00:00:00+00:00,Afogados,-8.052304,-34.919194,4,0.78,16700,27.6,1.379,1,ribeirinho
2025-02-14 00:00:00+00:00,Afogados,-8.053804,-34.919753,4,0.78,16700,1.65,1.483,4,ribeirinho
2025-02-15 00:00:00+00:00,Afogados,-8.052619,-34.91849,4,0.78,16700,8.77,1.305,1,ribeirinho
2025-02-16 00:00:00+00:00,Afogados,-8.052954,-34.91984,4,0.78,16700,7.29,1.155,2,ribeirinho
2025-02-17 00:00:00+00:00,Afogados,-8.052364,-34.918502,4,0.78,16700,1.4,1.228,2,ribeirinho
2025-02-18 00:00:00+00:00,Afogados,-8.05328,-34.919922,4,0.78,16700,11.8,1.227,3,ribeirinho
2025-02-19 00:00:00+00:00,Afogados,-8.053428,-34.918265,4,0.78,16700,14.47,1.136,2,ribeirinho
2025-02-20 00:00:00+00:00,Afogados,-8.053694,-34.918611,4,0.78,16700,4.41,1.234,1,ribeirinho
2025-02-21 00:00:00+00:00,Afogados,-8.053494,-34.918572,4,0.78,16700,6.34,1.177,3,ribeirinho
2025-02-22 00:00:00+00:00,Afogados,-8.052892,-34.918635,4,0.78,16700,17.15,1.119,2,ribeirinho
2025-02-23 00:00:00+00:00,Afogados,-8.052785,-34.91905,4,0.78,16700,2.76,1.163,0,ribeirinho
2025-02-24 00:00:00+00:00,Afogados,-8.053068,-34.919038,4,0.78,16700,10.83,1.242,1,ribeirinho
2025-02-25 00:00:00+00:00,Afogados,-8.052472,-34.918306,4,0.78,16700,2.3,1.204,1,ribeirinho
2025-02-26 00:00:00+00:00,Afogados,-8.053533,-34.918915,4,0.78,16700,3.28,1.316,1,ribeirinho
2025-02-27 00:00:00+00:00,Afogados,-8.052858,-34.918766,4,0.78,16700,9.51,1.534,5,ribeirinho
2025-02-28 00:00:00+00:00,Afogados,-8.053715,-34.918426,4,0.78,16700,8.83,1.647,0,ribeirinho
2025-03-01 00:00:00+00:00,Afogados,-8.052734,-34.919157,4,0.78,16700,42.38,1.736,1,ribeirinho
2025-03-02 00:00:00+00:00,Afogados,-8.053453,-34.91854,4,0.78,16700,20.86,1.507,4,ribeirinho
2025-03-03 00:00:00+00:00,Afogados,-8.05335,-34.918565,4,0.78,16700,21.74,1.706,1,ribeirinho
2025-03-04 00:00:00+00:00,Afogados,-8.052392,-34.919163,4,0.78,16700,55.66,1.719,0,ribeirinho
2025-03-05 00:00:00+00:00,Afogados,-8.053543,-34.918775,4,0.78,16700,20.58,1.883,3,ribeirinho
2025-03-06 00:00:00+00:00,Afogados,-8.052868,-34.919067,4,0.78,16700,10.87,1.885,2,ribeirinho
2025-03-07 00:00:00+00:00,Afogados,-8.053012,-34.918325,4,0.78,16700,19.29,1.764,2,ribeirinho
2025-03-08 00:00:00+00:00,Afogados,-8.052687,-34.919029,4,0.78,16700,30.38,1.887,1,ribeirinho
2025-03-09 00:00:00+00:00,Afogados,-8.053158,-34.918793,4,0.78,16700,12.58,1.775,4,ribeirinho
2025-03-10 00:00:00+00:00,Afogados,-8.05354,-34.91931,4,0.78,16700,12.34,1.838,3,ribeirinho
2025-03-11 00:00:00+00:00,Afogados,-8.052258,-34.918704,4,0.78,16700,19.9,1.811,3,ribeirinho
2025-03-12 00:00:00+00:00,Afogados,-8.053602,-34.918837,4,0.78,16700,11.42,1.732,1,ribeirinho
2025-03-13 00:00:00+00:00,Afogados,-8.052862,-34.918977,4,0.78,16700,18.27,1.702,5,ribeirinho
2025-03-14 00:00:00+00:00,Afogados,-8.0532,-34.918808,4,0.78,16700,178.17,1.775,4,ribeirinho
2025-03-15 00:00:00+00:00,Afogados,-8.053241,-34.918375,4,0.78,16700,27.12,1.611,1,ribeirinho
2025-03-16 00:00:00+00:00,Afogados,-8.052972,-34.919014,4,0.78,16700,10.82,1.477,3,ribeirinho
2025-03-17 00:00:00+00:00,Afogados,-8.053032,-34.918785,4,0.78,16700,32.2,1.324,0,ribeirinho
2025-03-18 00:00:00+00:00,Afogados,-8.053381,-34.918098,4,0.78,16700,46.06,1.435,1,ribeirinho
2025-03-19 00:00:00+00:00,Afogados,-8.053267,-34.919572,4,0.78,16700,33.33,1.303,3,ribeirinho
2025-03-20 00:00:00+00:00,Afogados,-8.053165,-34.918912,4,0.78,16700,30.91,1.435,1,ribeirinho
2025-03-21 00:00:00+00:00,Afogados,-8.052851,-34.919871,4,0.78,16700,29.18,1.219,2,ribeirinho
2025-03-22 00:00:00+00:00,Afogados,-8.053001,-34.917556,4,0.78,16700,20.7,1.201,2,ribeirinho
2025-03-23 00:00:00+00:00,Afogados,-8.05395,-34.919267,4,0.78,16700,12.61,1.28,0,ribeirinho
2025-03-24 00:00:00+00:00,Afogados,-8.052464,-34.918842,4,0.78,16700,20.24,1.373,2,ribeirinho
2025-03-25 00:00:00+00:00,Afogados,-8.053115,-34.918702,4,0.78,16700,41.53,1.33,1,ribeirinho
2025-03-26 00:00:00+00:00,Afogados,-8.053251,-34.919642,4,0.78,16700,23.04,1.502,3,ribeirinho
2025-03-27 00:00:00+00:00,Afogados,-8.053209,-34.918778,4,0.78,16700,43.07,1.441,0,ribeirinho
2025-03-28 00:00:00+00:00,Afogados,-8.053972,-34.919245,4,0.78,16700,19.36,1.51,0,ribeirinho
2025-03-29 00:00:00+00:00,Afogados,-8.0529,-34.919294,4,0.78,16700,20.37,1.558,1,ribeirinho
2025-03-30 00:00:00+00:00,Afogados,-8.052354,-34.918538,4,0.78,16700,28.93,1.602,3,ribeirinho
2025-03-31 00:00:00+00:00,Afogados,-8.053949,-34.919427,4,0.78,16700,36.5,1.652,2,ribeirinho
2025-04-01 00:00:00+00:00,Afogados,-8.053426,-34.918866,4,0.78,16700,46.04,1.709,3,ribeirinho
2025-04-02 00:00:00+00:00,Afogados,-8.052459,-34.919531,4,0.78,16700,15.11,1.711,3,ribeirinho
2025-04-03 00:00:00+00:00,Afogados,-8.052589,-34.918521,4,0.78,16700,10.31,1.818,3,ribeirinho
2025-04-04 00:00:00+00:00,Afogados,-8.053465,-34.919038,4,0.78,16700,70.07,1.886,3,ribeirinho
2025-04-05 00:00:00+00:00,Afogados,-8.053013,-34.918942,4,0.78,16700,12.45,2.1,2,ribeirinho
2025-04-06 00:00:00+00:00,Afogados,-8.053093,-34.918421,4,0.78,16700,45.03,1.953,4,ribeirinho
2025-04-07 00:00:00+00:00,Afogados,-8.053043,-34.919206,4,0.78,16700,49.78,1.879,4,ribeirinho
2025-04-08 00:00:00+00:00,Afogados,-8.053296,-34.91843,4,0.78,16700,34.33,1.887,2,ribeirinho
2025-04-09 00:00:00+00:00,Afogados,-8.052816,-34.918678,4,0.78,16700,14.72,1.852,1,ribeirinho
2025-04-10 00:00:00+00:00,Afogados,-8.052216,-34.918564,4,0.78,16700,19.24,1.713,0,ribeirinho
2025-04-11 00:00:00+00:00,Afogados,-8.053599,-34.918584,4,0.78,16700,39.09,1.632,3,ribeirinho
2025-04-12 00:00:00+00:00,Afogados,-8.053367,-34.918948,4,0.78,16700,10.91,1.773,1,ribeirinho
2025-04-13 00:00:00+00:00,Afogados,-8.053133,-34.919755,4,0.78,16700,18.03,1.594,1,ribeirinho
2025-04-14 00:00:00+00:00,Afogados,-8.053198,-34.918171,4,0.78,16700,62.41,1.372,5,ribeirinho
2025-04-15 00:00:00+00:00,Afogados,-8.053117,-34.919038,4,0.78,16700,8.25,1.493,3,ribeirinho
2025-04-16 00:00:00+00:00,Afogados,-8.054021,-34.918631,4,0.78,16700,52.14,1.506,0,ribeirinho
2025-04-17 00:00:00+00:00,Afogados,-8.053317,-34.918297,4,0.78,16700,24.31,1.432,4,ribeirinho
2025-04-18 00:00:00+00:00,Afogados,-8.053374,-34.919251,4,0.78,16700,70.08,1.296,1,ribeirinho
2025-04-19 00:00:00+00:00,Afogados,-8.053333,-34.919248,4,0.78,16700,11.87,1.255,1,ribeirinho
2025-04-20 00:00:00+00:00,Afogados,-8.052649,-34.91912,4,0.78,16700,21.9,1.179,3,ribeirinho
2025-04-21 00:00:00+00:00,Afogados,-8.053106,-34.91866,4,0.78,16700,5.35,1.2,1,ribeirinho
2025-04-22 00:00:00+00:00,Afogados,-8.052953,-34.919303,4,0.78,16700,24.51,1.372,0,ribeirinho
2025-04-23 00:00:00+00:00,Afogados,-8.053338,-34.917516,4,0.78,16700,51.34,1.328,1,ribeirinho
2025-04-24 00:00:00+00:00,Afogados,-8.053483,-34.918745,4,0.78,16700,19.57,1.393,0,ribeirinho
2025-04-25 00:00:00+00:00,Afogados,-8.053749,-34.919406,4,0.78,16700,15.99,1.176,3,ribeirinho
2025-04-26 00:00:00+00:00,Afogados,-8.053604,-34.918801,4,0.78,16700,10.68,1.447,2,ribeirinho
2025-04-27 00:00:00+00:00,Afogados,-8.052654,-34.919683,4,0.78,16700,3.32,1.5,1,ribeirinho
2025-04-28 00:00:00+00:00,Afogados,-8.053455,-34.918333,4,0.78,16700,28.2,1.498,2,ribeirinho
2025-04-29 00:00:00+00:00,Afogados,-8.052853,-34.918351,4,0.78,16700,24.5,1.757,5,ribeirinho
2025-04-30 00:00:00+00:00,Afogados,-8.053769,-34.919042,4,0.78,16700,29.42,1.666,2,ribeirinho
2025-05-01 00:00:00+00:00,Afogados,-8.053303,-34.919623,4,0.78,16700,12.16,1.692,1,ribeirinho
2025-05-02 00:00:00+00:00,Afogados,-8.052797,-34.918645,4,0.78,16700,27.54,1.789,3,ribeirinho
2025-05-03 00:00:00+00:00,Afogados,-8.05276,-34.918202,4,0.78,16700,59.09,1.853,2,ribeirinho
2025-05-04 00:00:00+00:00,Afogados,-8.053181,-34.918595,4,0.78,16700,28.76,1.828,3,ribeirinho
2025-05-05 00:00:00+00:00,Afogados,-8.053016,-34.919098,4,0.78,16700,18.66,1.753,3,ribeirinho
2025-05-06 00:00:00+00:00,Afogados,-8.053601,-34.919195,4,0.78,16700,87.23,1.696,8,ribeirinho
2025-05-07 00:00:00+00:00,Afogados,-8.052489,-34.918901,4,0.78,16700,27.09,1.644,1,ribeirinho
2025-05-08 00:00:00+00:00,Afogados,-8.052917,-34.918057,4,0.78,16700,11.58,1.719,0,ribeirinho
2025-05-09 00:00:00+00:00,Afogados,-8.053517,-34.918815,4,0.78,16700,14.93,1.523,0,ribeirinho
2025-05-10 00:00:00+00:00,Afogados,-8.053338,-34.918914,4,0.78,16700,32.76,1.731,2,ribeirinho
2025-05-11 00:00:00+00:00,Afogados,-8.053039,-34.918634,4,0.78,16700,17.89,1.557,1,ribeirinho
2025-05-12 00:00:00+00:00,Afogados,-8.053117,-34.918621,4,0.78,16700,16.1,1.482,0,ribeirinho
2025-05-13 00:00:00+00:00,Afogados,-8.053546,-34.918846,4,0.78,16700,17.86,1.388,3,ribeirinho
2025-05-14 00:00:00+00:00,Afogados,-8.053043,-34.918791,4,0.78,16700,19.59,1.441,4,ribeirinho
2025-05-15 00:00:00+00:00,Afogados,-8.053321,-34.919394,4,0.78,16700,9.24,1.332,1,ribeirinho
2025-05-16 00:00:00+00:00,Afogados,-8.052543,-34.919386,4,0.78,16700,7.97,1.283,2,ribeirinho
2025-05-17 00:00:00+00:00,Afogados,-8.053376,-34.918711,4,0.78,16700,23.65,1.183,2,ribeirinho
2025-05-18 00:00:00+00:00,Afogados,-8.053203,-34.918974,4,0.78,16700,20.57,1.198,3,ribeirinho
2025-05-19 00:00:00+00:00,Afogados,-8.053267,-34.918183,4,0.78,16700,39.14,1.242,2,ribeirinho
2025-05-20 00:00:00+00:00,Afogados,-8.053147,-34.918888,4,0.78,16700,6.26,1.113,2,ribeirinho
2025-05-21 00:00:00+00:00,Afogados,-8.053039,-34.918806,4,0.78,16700,5.72,1.251,1,ribeirinho
2025-05-22 00:00:00+00:00,Afogados,-8.053307,-34.918795,4,0.78,16700,40.64,1.261,2,ribeirinho
2025-05-23 00:00:00+00:00,Afogados,-8.053705,-34.919034,4,0.78,16700,22.05,1.132,3,ribeirinho
2025-05-24 00:00:00+00:00,Afogados,-8.052605,-34.919102,4,0.78,16700,43.94,1.391,4,ribeirinho
2025-05-25 00:00:00+00:00,Afogados,-8.052847,-34.919109,4,0.78,16700,5.65,1.28,1,ribeirinho
2025-05-26 00:00:00+00:00,Afogados,-8.053028,-34.918465,4,0.78,16700,23.16,1.3,1,ribeirinho
